,z,r
0,0.0,0.0
1,9.876399830640768e-05,0.0009951108845945385
2,0.00019752804397782402,0.0019902217644881415
3,0.000296292184379549,0.0029853326349798207
4,0.0003950564668772043,0.003980443491368555
5,0.0004938209388367295,0.004975554328953269
6,0.0005925856476243813,0.005970665143032829
7,0.0006913506406067336,0.006965775928906033
8,0.0007901159651506759,0.00796088668187161
9,0.0008888816686234123,0.008955997397228209
10,0.000987647798392461,0.009951108070274389
11,0.001086414401825653,0.01094621869630862
12,0.0011851815262911315,0.011941329270629282
13,0.0012839492191573506,0.01293643978853463
14,0.0013827175277930752,0.013931550245322822
15,0.0014814864995673777,0.014926660636291883
16,0.0015802561818496412,0.01592177095673973
17,0.001679026622009554,0.01691688120196413
18,0.001777797867417113,0.017911991367262722
19,0.0018765699654426189,0.018907101447932978
20,0.0019753429634566787,0.019902211439272254
21,0.002074116908830203,0.020897321336577707
22,0.0021728918489344047,0.021892431135146346
23,0.0022716678311408,0.022887540830275013
24,0.0023704449028212043,0.023882650417260357
25,0.0024692231113477335,0.024877759891398843
26,0.0025680025040928037,0.02587286924798675
27,0.0026667831284291274,0.02686797848232014
28,0.002765565031729717,0.02786308758969489
29,0.0028643482613678805,0.028858196565406648
30,0.0029631328647172195,0.029853305404750837
31,0.0030619188891516332,0.030848414103022675
32,0.003160706382045313,0.03184352265551712
33,0.003259495390772743,0.032838631057528905
34,0.0033582859627087,0.03383373930435252
35,0.00345707814522825,0.03482884739128217
36,0.0035558719857067523,0.035823955313611835
37,0.003654667531519852,0.03681906306663521
38,0.0037534648300434842,0.037814170645645725
39,0.0038522639286538724,0.038809278045936514
40,0.003951064874727524,0.03980438526280043
41,0.004049867715641233,0.04079949229153004
42,0.004148672498772079,0.04179459912741759
43,0.004247479271497424,0.04278970576575504
44,0.004346288081194912,0.043784812201834014
45,0.004445098975242473,0.044779918430945836
46,0.0045439120010183146,0.04577502444838148
47,0.004642727205900922,0.046770130249431593
48,0.004741544637269066,0.04776523582938649
49,0.004840364342501791,0.04876034118353613
50,0.004939186368978418,0.0497554463071701
51,0.0050380107640785494,0.05075055119557765
52,0.005136837575182058,0.05174565584404765
53,0.005235666849669094,0.052740760247868584
54,0.00533449863492008,0.05373586440232859
55,0.005433332978315714,0.05473096830271537
56,0.005532169927236961,0.05572607194431626
57,0.005631009529065062,0.05672117532241818
58,0.005729851831181524,0.057716278432307644
