,z,r
0,0.0,0.0
1,0.0009966137473027433,8.222553549342382e-05
2,0.0019932274919394212,0.00016445110330088876
3,0.0029898412312446255,0.00024667673572835805
4,0.003986454962553673,0.0003289024650729918
5,0.004983068683202592,0.0004111283236231577
6,0.005979682390528131,0.0004933543436584419
7,0.0069762960818677364,0.0005755805574496594
8,0.007972909754559564,0.0006578069972588647
9,0.008969523405942472,0.0007400336953393627
10,0.009966137033356005,0.0008222606839357181
11,0.010962750634140414,0.0009044879952837682
12,0.011959364205636626,0.0009867156616106313
13,0.01295597774518625,0.001068943715134718
14,0.013952591250131579,0.0011511721880657418
15,0.014949204717815589,0.0012334011126047305
16,0.01594581814558192,0.0013156305209440352
17,0.016942431530774876,0.0013978604452673413
18,0.017939044870739433,0.0014800909177496797
19,0.018935658162821216,0.0015623219705574367
20,0.019932271404366524,0.0016445536358483648
21,0.020928884592722293,0.001726785945771593
22,0.02192549772523611,0.001809018932467637
23,0.022922110799256212,0.0018912526280684082
24,0.023918723812131466,0.001973487064697226
25,0.024915336761211382,0.0020557222744688316
26,0.025911949643846098,0.002137958289489393
27,0.026908562457386383,0.0022201951418565195
28,0.02790517519918363,0.0023024328636592688
29,0.028901787866589847,0.0023846714869781584
30,0.029898400456957665,0.0024669110438851768
31,0.03089501296764033,0.0025491515664437933
32,0.031891625395991684,0.0026313930867089674
33,0.03288823773936619,0.0027136356367271613
34,0.033884849995118885,0.002795879248536348
35,0.03488146216060543,0.0028781239541660246
36,0.03587807423318207,0.002960369785637218
37,0.03687468621020562,0.0030426167749625
38,0.03787129808903352,0.003124864954145997
39,0.03886790986702376,0.003207114355183395
40,0.0398645215415349,0.003289365010061957
41,0.040861133109926104,0.0033716169507605307
42,0.041857744569557084,0.0034538702092495556
43,0.04285435591778812,0.003536124817491078
44,0.043850967151980044,0.0036183808074387574
45,0.04484757826949427,0.003700638211037882
46,0.04584418926769275,0.0037828970602253728
47,0.04684080014393799,0.003865157386929797
48,0.04783741089559303,0.00394741922307138
49,0.04883402152002146,0.004029682600562009
50,0.049830632014587414,0.004111947551305252
51,0.05082724237665556,0.004194214107196363
52,0.05182385260359109,0.004276482300122291
53,0.0528204626927597,0.004358752161961693
54,0.05381707264152767,0.0044410237245849455
55,0.05481368244726173,0.00452329701985415
56,0.05581029210732917,0.004605572079623147
57,0.05680690161909778,0.004687848935737524
58,0.05780351097993584,0.004770127620034625
59,0.05880012018721216,0.0048524081643435656
60,0.05979672923829603,0.0049346906004852364
61,0.060793338130557234,0.005016974960272319
62,0.06178994686136606,0.005099261275509293
63,0.0627865554280933,0.005181549577992444
64,0.06378316382811018,0.005263839899509879
65,0.06477977205878845,0.005346132271841534
66,0.06577638011750031,0.0054284267267591816
67,0.06677298800161846,0.005510723296026443
68,0.06776959570851605,0.0055930220113988025
69,0.0687662032355667,0.005675322904623609
