,z,r
0,0.0,0.0
1,0.0009729300144082962,0.00023109995037530907
2,0.0019458600175548176,0.0004621999481626549
3,0.002918789998181173,0.0006933000407597771
4,0.0038917199450326603,0.0009244002755488301
5,0.004864649846858259,0.0011555006998963857
6,0.005837579692410617,0.0013866013611534393
7,0.006810509470446046,0.0016177023066554143
8,0.007783439169724514,0.00184880358372217
9,0.00875636877900963,0.0020799052396580048
10,0.009729298287068637,0.002311007321751662
11,0.010702227682672413,0.0025421098772763374
12,0.011675156954595452,0.002773212953489683
13,0.012648086091615858,0.003004316597633812
14,0.013621015082515337,0.003235420856935305
15,0.014593943916079185,0.0034665257786052157
16,0.015566872581096286,0.003697631409839078
17,0.016539801066359106,0.003928737797816908
18,0.017512729360663667,0.004159844989703211
19,0.018485657452809556,0.004390953032646988
20,0.019458585331599918,0.004622061973781741
21,0.020431512985841428,0.00485317186022548
22,0.0214044404043443,0.005084282739080721
23,0.022377367575922288,0.005315394657434502
24,0.023350294489392638,0.005546507662358382
25,0.02432322113357613,0.005777621800908446
26,0.025296147497297018,0.006008737120125314
27,0.026269073569383065,0.006239853667034145
28,0.02724199933866553,0.006470971488644642
29,0.02821492479397911,0.006702090631951057
30,0.029187849924162002,0.006933211143932196
31,0.03016077471805585,0.007164333071551428
32,0.03113369916450574,0.007395456461756686
33,0.03210662325236022,0.007626581361480473
34,0.03307954697047123,0.007857707817639871
35,0.0340524703076942,0.008088835877136541
36,0.03502539325288791,0.008319965586856734
37,0.03599831579491458,0.008551096993671292
38,0.03697123792263985,0.008782230144435656
39,0.03794415962493271,0.009013365085989872
40,0.03891708089066556,0.00924450186515859
41,0.03989000170871416,0.009475640528751078
42,0.04086292206795764,0.009706781123561221
43,0.041835841957278505,0.009937923696367534
44,0.042808761365562595,0.010169068293933152
45,0.04378168028169908,0.010400214963005857
46,0.0447545986945805,0.010631363750318066
47,0.045727516593102674,0.010862514702586838
48,0.04670043396616478,0.011093667866513893
49,0.04767335080266929,0.011324823288785603
50,0.04864626709152195,0.011555981016072997
51,0.049619182821631844,0.011787141095031779
52,0.05059209798191132,0.012018303572302321
53,0.05156501256127598,0.012249468494509672
54,0.05253792654864473,0.012480635908263572
55,0.05351083993293973,0.012711805860158444
56,0.05448375270308637,0.0129429783967734
57,0.055456664848013294,0.013174153564672258
58,0.05642957635665239,0.013405331410403534
59,0.05740248721793876,0.013636511980500459
60,0.058375397420810736,0.013867695321480977
61,0.059348306954209853,0.014098881479847752
62,0.060321215807080865,0.014330070502088173
63,0.06129412396837169,0.014561262434674357
64,0.06226703142703346,0.01479245732406316
65,0.06323993817202048,0.015023655216696175
66,0.06421284419229022,0.015254856158999745
67,0.0651857494768033,0.015486060197384962
68,0.06615865401452355,0.01571726737824767
69,0.06713155779441787,0.01594847774796848
70,0.06810446080545632,0.016179691352912775
71,0.06907736303661216,0.0164109082394307
72,0.07005026447686166,0.016642128453857173
73,0.07102316511518428,0.01687335204251191
74,0.0719960649405626,0.017104579051699403
75,0.07296896394198223,0.01733580952770894
76,0.07394186210843191,0.01756704351681461
77,0.0749147594289035,0.017798281065275295
78,0.07588765589239181,0.01802952221933469
79,0.07686055148789486,0.0182607670252213
80,0.07783344620441368,0.01849201552914846
81,0.0788063400309523,0.01872326777731432
82,0.07977923295651786,0.018954523815901847
83,0.08075212497012049,0.019185783691078862
84,0.08172501606077337,0.019417047448998016
85,0.0826979062174927,0.019648315135796797
86,0.08367079542929767,0.01987958679759755
87,0.08464368368521048,0.020110862480507467
88,0.08561657097425633,0.0203421422306186
89,0.08658945728546345,0.020573426094007884
90,0.08756234260786298,0.02080471411673709
91,0.08853522693048908,0.02103600634485289
92,0.08950811024237883,0.021267302824386818
93,0.09048099253257232,0.0214986036013553
94,0.09145387379011252,0.02172990872175965
95,0.09242675400404543,0.021961218231586078
96,0.0933996331634199,0.02219253217680569
97,0.09437251125728773,0.02242385060337449
98,0.09534538827470367,0.02265517355723341
99,0.09631826420472535,0.02288650108430828
100,0.09729113903641329,0.023117833230509845
101,0.09826401275883095,0.0233491700417338
102,0.09923688536104462,0.023580511563860734
103,0.1002097568321235,0.0238118578427562
104,0.10118262716113967,0.024043208924270674
105,0.10215549633716803,0.024274564854239577
106,0.10312836434928639,0.024505925678483288
107,0.10410123118657537,0.024737291442807133
108,0.10507409683811843,0.024968662193001392
109,0.10604696129300188,0.02520003797484132
110,0.10701982454031488,0.025431418834087137
111,0.10799268656914932,0.02566280481648403
112,0.10896554736859998,0.025894195967762178
113,0.10993840692776442,0.026125592333636732
114,0.11091126523574299,0.026356993959807826
115,0.1118841222816388,0.02658840089196061
116,0.11285697805455776,0.026819813175765213
117,0.1138298325436086,0.02705123085687677
118,0.11480268573790273,0.02728265398093543
119,0.11577553762655435,0.027514082593566358
120,0.11674838819868041,0.02774551674037971
121,0.11772123744340063,0.027976956466970713
122,0.11869408534983741,0.028208401818919576
123,0.11966693190711593,0.02843985284179157
124,0.12063977710436402,0.028671309581136974
125,0.12161262093071228,0.02890277208249115
126,0.122585463375294,0.02913424039137447
127,0.12355830442724511,0.029365714553292364
128,0.12453114407570431,0.02959719461373534
129,0.12550398230981294,0.02982868061817895
130,0.126476819118715,0.030060172612083814
131,0.1274496544915572,0.030291670640895624
132,0.12842248841748888,0.030523174750045155
133,0.12939532088566197,0.030754684984948245
134,0.13036815188523115,0.03098620139100584
135,0.13134098140535372,0.03121772401360396
136,0.1323138094351895,0.031449252898113726
137,0.13328663596390106,0.03168078808989136
138,0.1342594609806535,0.03191232963427818
139,0.1352322844746146,0.03214387757660063
140,0.1362051064349546,0.03237543196217024
141,0.1371779268508465,0.0326069928362837
142,0.13815074571146577,0.03283856024422279
143,0.13912356300599052,0.033070134231254426
144,0.14009637872360137,0.033301714842630656
145,0.14106919285348152,0.033533302123588675
146,0.14204200538481682,0.03376489611935082
147,0.14301481630679547,0.03399649687512457
148,0.1439876256086084,0.034228104436102545
149,0.14496043327944894,0.03445971884746255
150,0.145933239308513,0.03469134015436751
151,0.14690604368499904,0.034922968401965564
152,0.147878846398108,0.035154603635389976
