,z,r
0,0.0,0.0
1,0.0004524218393810057,0.0008918040587769863
2,0.000904843692015297,0.001783608110830438
3,0.0013572655711615027,0.0026754121494341077
4,0.0018096874900840791,0.00356721616785879
5,0.0022621094620533097,0.004459020159372322
6,0.0027145315003453065,0.005350824117239582
7,0.0031669536182420068,0.006242628034722488
8,0.0036193758290311733,0.007134431905079998
9,0.004071798146006396,0.00802623572156811
10,0.004524220582467087,0.008918039477439863
11,0.004976643151718486,0.009809843165945329
12,0.005429065867071654,0.010701646780331624
13,0.0058814887418434745,0.011593450313842898
14,0.006333911789356656,0.012485253759720344
15,0.006786335022939724,0.013377057111202177
16,0.007238758455927032,0.01426886036152367
17,0.00769118210165875,0.015160663503917114
18,0.008143605973480865,0.016052466531611843
19,0.008596030084745195,0.01694426943783422
20,0.00904845444880936,0.017836072215807654
21,0.009500879079036812,0.018727874858752578
22,0.009953303988796814,0.019619677359886456
23,0.010405729191464451,0.0205114797124238
24,0.010858154700420626,0.02140328190957614
25,0.011310580529052055,0.022295083944552038
26,0.011763006690751272,0.023186885810557098
27,0.01221543319891662,0.02407868750079394
28,0.01266786006695227,0.024970489008462233
29,0.013120287308268195,0.02586229032675866
30,0.013572714936280181,0.026754091448876943
31,0.01402514296440984,0.02764589236800783
32,0.01447757140608458,0.028537693077339093
33,0.01493000027473763,0.029429493570055542
34,0.015382429583808034,0.030321293839339007
35,0.015834859346740636,0.031213093878368344
36,0.016287289576986098,0.03210489368031944
37,0.016739720288000887,0.0329966932383652
38,0.01719215149324728,0.03388849254567558
39,0.01764458320619337,0.034780291595417526
40,0.01809701544031305,0.03567209038075503
41,0.01854944820908602,0.0365638888948491
42,0.019001881525997785,0.03745568713085778
43,0.01945431540453967,0.03834748508193611
44,0.019906749858208783,0.03923928274123618
45,0.02035918490050806,0.04013108010190709
46,0.020811620544946226,0.041022877157094975
47,0.021264056805037818,0.041914673899942974
48,0.021716493694303174,0.04280647032359125
49,0.022168931226268427,0.04369826642117698
50,0.02262136941446553,0.044590062185834375
51,0.023073808272432217,0.04548185761069467
52,0.023526247813712042,0.0463736526888861
53,0.023978688051854345,0.047265447413533904
54,0.024431129000414272,0.0481572417777604
55,0.02488357067295277,0.04904903577468486
56,0.02533601308303659,0.04994082939742361
57,0.025788456244238263,0.050832622639089955
58,0.026240900170136132,0.051724415492794246
59,0.02669334487431433,0.05261620795164386
60,0.027145790370362806,0.05350800000874316
61,0.027598236671877267,0.05439979165719351
62,0.028050683792459258,0.05529158289009334
63,0.028503131745716087,0.05618337370053805
64,0.028955580545260866,0.057075164081620056
65,0.029408030204712513,0.05796695402642882
66,0.029860480737695726,0.058858743528050775
67,0.030312932157840984,0.059750532579569374
68,0.030765384478784588,0.060642321174065095
69,0.03121783771416861,0.06153410930461542
70,0.03167029187764092,0.06242589696429483
71,0.032122746982855166,0.06331768414617482
72,0.0325752030434708,0.06420947084332392
73,0.03302766007315305,0.06510125704880759
74,0.03348011808557296,0.06599304275568842
75,0.033932577094407335,0.06688482795702588
76,0.03438503711333876,0.06777661264587653
77,0.03483749815605564,0.06866839681529391
78,0.03528996023625214,0.06956018045832855
79,0.035742423367628215,0.070451963568028
80,0.03619488756388962,0.07134374613743684
81,0.03664735283874786,0.0722355281595966
82,0.037099819205920266,0.07312730962754581
83,0.03755228667912993,0.07401909053432007
84,0.03800475527210572,0.07491087087295194
85,0.03845722499858231,0.07580265063647097
86,0.038909695872300136,0.07669442981790374
87,0.039362167907005405,0.07758620841027379
88,0.03981464111645013,0.0784779864066017
89,0.0402671155143921,0.07936976379990503
90,0.040719591114594875,0.08026154058319836
91,0.04117206793082779,0.08115331674949322
92,0.04162454597686596,0.08204509229179818
93,0.042077025266490285,0.0829368672031188
94,0.04252950581348744,0.08382864147645762
95,0.042981987631649864,0.08472041510481419
96,0.043434470734775785,0.08561218808118506
97,0.04388695513666921,0.08650396039856376
98,0.044339440851139895,0.0873957320499408
99,0.04479192789200342,0.08828750302830375
100,0.04524441627308107,0.0891792733266371
101,0.04569690600819996,0.09007104293792234
102,0.04614939711119294,0.09096281185513799
