,s,rp
1603,3.206,3.1820504834660066
1604,3.208,3.1839760614933312
1605,3.21,3.185901455786181
1606,3.212,3.1878266660112065
1607,3.214,3.189751691834565
1608,3.216,3.1916765329217784
1609,3.218,3.1936011889383207
1610,3.22,3.195525659549323
1611,3.222,3.197449944419175
1612,3.224,3.199374043212171
1613,3.226,3.2012979555923886
1614,3.228,3.2032216812231202
1615,3.23,3.205145219767474
1616,3.232,3.207068570888439
1617,3.234,3.208991734248247
1618,3.236,3.210914709508819
1619,3.238,3.2128374963320234
1620,3.24,3.2147600943790544
1621,3.242,3.216682503310655
1622,3.244,3.2186047227875414
1623,3.246,3.220526752469887
1624,3.248,3.222448592017269
1625,3.25,3.2243702410892325
1626,3.2520000000000002,3.2262916993449258
1627,3.254,3.228212966442781
1628,3.2560000000000002,3.23013404204116
1629,3.258,3.232054925798167
1630,3.2600000000000002,3.233975617371123
1631,3.262,3.2358961164171975
1632,3.2640000000000002,3.237816422593418
1633,3.266,3.239736535556028
1634,3.2680000000000002,3.241656454961009
1635,3.27,3.243576180464269
1636,3.2720000000000002,3.2454957117210133
1637,3.274,3.2474150483860336
1638,3.2760000000000002,3.249334190114091
1639,3.278,3.2512531365593653
1640,3.2800000000000002,3.2531718873754754
1641,3.282,3.2550904422160105
1642,3.2840000000000003,3.2570088007341287
1643,3.286,3.258926962582294
1644,3.2880000000000003,3.2608449274129083
1645,3.29,3.262762694878092
1646,3.2920000000000003,3.264680264629187
1647,3.294,3.2665976363173983
1648,3.2960000000000003,3.2685148095937766
1649,3.298,3.270431784108577
1650,3.3000000000000003,3.272348559511814
1651,3.302,3.27426513545342
1652,3.3040000000000003,3.2761815115826067
1653,3.306,3.278097687548194
1654,3.3080000000000003,3.280013662998968
1655,3.31,3.2819294375831154
1656,3.3120000000000003,3.283845010948276
1657,3.314,3.285760382742061
1658,3.3160000000000003,3.287675552611637
1659,3.318,3.2895905202034847
1660,3.3200000000000003,3.2915052851640234
1661,3.322,3.2934198471393845
1662,3.3240000000000003,3.29533420577492
1663,3.326,3.2972483607158525
1664,3.3280000000000003,3.29916231160724
1665,3.33,3.3010760580933503
1666,3.332,3.3029895998182024
1667,3.334,3.304902936425742
1668,3.336,3.306816067559191
1669,3.338,3.308728992861374
1670,3.34,3.31064171197508
1671,3.342,3.312554224542511
1672,3.344,3.3144665302053045
1673,3.346,3.316378628605078
1674,3.348,3.3182905193830075
1675,3.35,3.320202202179574
1676,3.352,3.3221136766351953
1677,3.354,3.324024942390011
1678,3.356,3.325935999083374
1679,3.358,3.327846846354503
1680,3.36,3.3297574838424584
1681,3.362,3.331667911185516
1682,3.364,3.333578128021684
1683,3.366,3.335488133988907
1684,3.368,3.3373979287244153
1685,3.37,3.339307511865022
1686,3.372,3.341216883047508
1687,3.374,3.3431260419080875
1688,3.376,3.3450349880823875
1689,3.378,3.3469437212060043
1690,3.38,3.3488522409141326
1691,3.382,3.350760546841242
1692,3.384,3.3526686386217275
1693,3.386,3.3545765158897387
1694,3.388,3.35648417827863
1695,3.39,3.358391625421587
1696,3.392,3.3602988569516716
1697,3.394,3.3622058725011663
1698,3.396,3.3641126717020544
1699,3.398,3.366019254186261
1700,3.4,3.3679256195850376
1701,3.402,3.369831767529167
1702,3.404,3.371737697649404
1703,3.406,3.3736434095759864
1704,3.408,3.3755489029385144
1705,3.41,3.3774541773665514
1706,3.412,3.3793592324893114
1707,3.414,3.3812640679352484
1708,3.416,3.383168683332716
1709,3.418,3.385073078309872
1710,3.42,3.3869772524940682
1711,3.422,3.3888812055124484
1712,3.424,3.3907849369920617
1713,3.426,3.3926884465592106
1714,3.428,3.394591733839831
1715,3.43,3.396494798459821
1716,3.432,3.3983976400444624
1717,3.434,3.400300258218495
1718,3.436,3.402202652606634
1719,3.438,3.4041048228331454
1720,3.44,3.4060067685216002
1721,3.442,3.40790848929551
1722,3.444,3.409809984778107
1723,3.446,3.411711254591835
1724,3.448,3.4136122983589923
1725,3.45,3.415513115701734
1726,3.452,3.4174137062414247
1727,3.454,3.4193140695991504
1728,3.456,3.421214205395936
1729,3.458,3.4231141132521157
1730,3.46,3.425013792787569
1731,3.462,3.42691324362215
1732,3.464,3.4288124653751817
1733,3.466,3.4307114576653595
1734,3.468,3.432610220111336
1735,3.47,3.43450875233142
1736,3.472,3.436407053943154
1737,3.474,3.43830512456398
1738,3.476,3.44020296381115
1739,3.478,3.442100571301108
1740,3.48,3.443997946650081
1741,3.482,3.4458950894742117
1742,3.484,3.447791999388897
1743,3.486,3.449688676009153
1744,3.488,3.451585118949964
1745,3.49,3.453481327825717
1746,3.492,3.4553773022502288
1747,3.494,3.4572730418372926
1748,3.496,3.459168546200285
1749,3.498,3.4610638149518604
1750,3.5,3.462958847704597
1751,3.5020000000000002,3.46485364407084
1752,3.504,3.466748203662122
1753,3.5060000000000002,3.4686425260898064
1754,3.508,3.470536610965143
1755,3.5100000000000002,3.4724304578986116
1756,3.512,3.474324066500355
1757,3.5140000000000002,3.4762174363804816
1758,3.516,3.478110567148452
1759,3.5180000000000002,3.4800034584132082
1760,3.52,3.481896109783668
1761,3.5220000000000002,3.483788520868291
1762,3.524,3.4856806912748453
1763,3.5260000000000002,3.487572620611038
1764,3.528,3.4894643084843033
1765,3.5300000000000002,3.491355754501281
1766,3.532,3.4932469582684598
1767,3.5340000000000003,3.4951379193921994
1768,3.536,3.497028637478068
1769,3.5380000000000003,3.4989191121313357
1770,3.54,3.5008093429572256
1771,3.5420000000000003,3.5026993295602886
1772,3.544,3.5045890715445878
1773,3.5460000000000003,3.5064785685141637
1774,3.548,3.508367820072568
1775,3.5500000000000003,3.510256825822683
1776,3.552,3.512145585367339
1777,3.5540000000000003,3.5140340983090725
1778,3.556,3.51592236424963
1779,3.5580000000000003,3.5178103827906226
1780,3.56,3.519698153533522
1781,3.5620000000000003,3.5215856760789954
1782,3.564,3.523472950027438
1783,3.5660000000000003,3.5253599749791857
1784,3.568,3.5272467505338945
1785,3.5700000000000003,3.529133276290745
1786,3.572,3.531019551848896
1787,3.5740000000000003,3.5329055768070083
1788,3.576,3.5347913507630775
1789,3.5780000000000003,3.5366768733150526
1790,3.58,3.538562144060583
1791,3.5820000000000003,3.540447162596529
1792,3.584,3.5423319285196198
1793,3.586,3.54421644142644
1794,3.588,3.5461007009127776
1795,3.59,3.547984706574142
1796,3.592,3.549868458005986
1797,3.594,3.551751954803085
1798,3.596,3.553635196559735
1799,3.598,3.555518182870213
1800,3.6,3.5574009133283004
1801,3.602,3.5592833875271097
1802,3.604,3.5611656050597094
1803,3.606,3.5630475655188723
1804,3.608,3.564929268496577
1805,3.61,3.5668107135846703
1806,3.612,3.56869190037486
1807,3.614,3.57057282845806
1808,3.616,3.5724534974248927
1809,3.618,3.5743339068659368
1810,3.62,3.5762140563711
1811,3.622,3.578093945529794
1812,3.624,3.5799735739314102
1813,3.626,3.5818529411648723
1814,3.628,3.5837320468184144
1815,3.63,3.585610890480214
1816,3.632,3.587489471738186
1817,3.634,3.589367790179441
1818,3.636,3.5912458453909357
1819,3.638,3.5931236369595085
1820,3.64,3.5950011644712214
1821,3.642,3.5968784275118058
1822,3.644,3.5987554256669614
1823,3.646,3.600632158521753
1824,3.648,3.6025086256607115
1825,3.65,3.6043848266683405
1826,3.652,3.606260761128727
1827,3.654,3.608136428625227
1828,3.656,3.6100118287411327
1829,3.658,3.61188696105951
1830,3.66,3.6137618251626127
1831,3.662,3.6156364206325087
1832,3.664,3.6175107470511763
1833,3.666,3.6193848039998384
1834,3.668,3.621258591059345
1835,3.67,3.623132107810514
1836,3.672,3.625005353833591
1837,3.674,3.6268783287082247
1838,3.676,3.628751032014036
1839,3.678,3.630623463330286
1840,3.68,3.632495622235474
1841,3.682,3.634367508307998
1842,3.684,3.636239121126087
1843,3.686,3.638110460267162
1844,3.688,3.6399815253083996
1845,3.69,3.641852315826921
1846,3.692,3.6437228313991357
1847,3.694,3.6455930716010108
1848,3.696,3.647463036008488
1849,3.698,3.6493327241970137
1850,3.7,3.6512021357413667
1851,3.702,3.6530712702162798
1852,3.704,3.6549401271962103
1853,3.706,3.6568087062548096
1854,3.708,3.6586770069655943
1855,3.71,3.6605450289019554
1856,3.712,3.6624127716365047
1857,3.714,3.664280234741536
1858,3.716,3.666147417789307
1859,3.718,3.668014320351445
1860,3.72,3.6698809419990432
1861,3.722,3.6717472823031647
1862,3.724,3.6736133408344758
1863,3.726,3.675479117162905
1864,3.728,3.6773446108583006
1865,3.73,3.6792098214903155
1866,3.732,3.6810747486277915
1867,3.734,3.6829393918393545
1868,3.736,3.6848037506935656
1869,3.738,3.6866678247582603
1870,3.74,3.6885316136008544
1871,3.742,3.6903951167887357
1872,3.744,3.6922583338887875
1873,3.746,3.6941212644672334
1874,3.748,3.6959839080902612
1875,3.75,3.697846264323771
1876,3.7520000000000002,3.6997083327328695
1877,3.754,3.7015701128825196
1878,3.7560000000000002,3.7034316043375712
1879,3.758,3.7052928066620945
1880,3.7600000000000002,3.7071537194198383
1881,3.762,3.709014342174512
1882,3.7640000000000002,3.710874674489225
1883,3.766,3.712734715926519
1884,3.7680000000000002,3.714594466048917
1885,3.77,3.716453924418567
1886,3.7720000000000002,3.7183130905968644
1887,3.774,3.7201719641451145
1888,3.7760000000000002,3.7220305446244533
1889,3.778,3.723888831595209
1890,3.7800000000000002,3.725746824617467
1891,3.782,3.7276045232512596
1892,3.7840000000000003,3.7294619270559366
1893,3.786,3.7313190355903707
1894,3.7880000000000003,3.733175848413426
1895,3.79,3.7350323650835002
1896,3.7920000000000003,3.7368885851583005
1897,3.794,3.7387445081954764
1898,3.7960000000000003,3.740600133752449
1899,3.798,3.7424554613858287
1900,3.8000000000000003,3.744310490652048
1901,3.802,3.746165221107456
1902,3.8040000000000003,3.748019652307666
1903,3.806,3.749873783807892
1904,3.8080000000000003,3.7517276151633348
1905,3.81,3.7535811459286603
1906,3.8120000000000003,3.7554343756579023
1907,3.814,3.75728730390506
1908,3.8160000000000003,3.759139930223842
1909,3.818,3.7609922541671663
1910,3.8200000000000003,3.7628442752878106
1911,3.822,3.764695993138447
1912,3.8240000000000003,3.766547407270972
1913,3.826,3.768398517236952
1914,3.8280000000000003,3.7702493225879277
1915,3.83,3.7720998228748486
1916,3.8320000000000003,3.7739500176480907
1917,3.834,3.7757999064580003
1918,3.8360000000000003,3.777649488854587
1919,3.838,3.7794987643870916
1920,3.84,3.781347732604651
1921,3.842,3.783196393056261
1922,3.844,3.785044745290127
1923,3.846,3.7868927888541677
1924,3.848,3.788740523296268
1925,3.85,3.7905879481636857
1926,3.852,3.792435063003142
1927,3.854,3.7942818673613434
1928,3.856,3.796128360784613
1929,3.858,3.7979745428185323
1930,3.86,3.799820413008596
1931,3.862,3.8016659709001375
1932,3.864,3.803511216037689
1933,3.866,3.805356147965531
1934,3.868,3.807200766227901
1935,3.87,3.809045070368381
1936,3.872,3.810889059930053
1937,3.874,3.812732734455981
1938,3.876,3.8145760934888258
1939,3.878,3.816419136570521
1940,3.88,3.8182618632429266
1941,3.882,3.820104273047724
1942,3.884,3.8219463655257933
1943,3.886,3.8237881402177822
1944,3.888,3.8256295966642906
1945,3.89,3.8274707344052454
1946,3.892,3.8293115529800965
1947,3.894,3.8311520519282793
1948,3.896,3.832992230788803
1949,3.898,3.8348320890999723
1950,3.9,3.8366716264000162
1951,3.902,3.8385108422269827
1952,3.904,3.840349736118115
1953,3.906,3.8421883076104373
1954,3.908,3.844026556240919
1955,3.91,3.8458644815458585
1956,3.912,3.8477020830610797
1957,3.914,3.8495393603223955
1958,3.916,3.8513763128651934
1959,3.918,3.853212940224152
1960,3.92,3.8550492419338824
1961,3.922,3.856885217528811
1962,3.924,3.8587208665425683
1963,3.926,3.860556188508558
1964,3.928,3.862391182960132
1965,3.93,3.8642258494299844
1966,3.932,3.8660601874503224
1967,3.934,3.8678941965533427
1968,3.936,3.869727876270832
1969,3.938,3.8715612261338617
1970,3.94,3.8733942456734285
1971,3.942,3.8752269344203607
1972,3.944,3.8770592919046885
1973,3.946,3.8788913176562057
1974,3.948,3.8807230112046636
1975,3.95,3.882554372079168
1976,3.952,3.884385399808323
1977,3.954,3.8862160939207193
1978,3.956,3.8880464539445656
1979,3.958,3.88987647940734
1980,3.96,3.8917061698364335
1981,3.962,3.8935355247590895
1982,3.964,3.8953645437017657
1983,3.966,3.897193226190654
1984,3.968,3.8990215717519114
1985,3.97,3.900849579911088
1986,3.972,3.9026772501931926
1987,3.974,3.9045045821232183
1988,3.976,3.906331575225818
1989,3.978,3.9081582290248944
1990,3.98,3.9099845430442395
1991,3.982,3.911810516807535
1992,3.984,3.913636149837685
1993,3.986,3.9154614416572886
1994,3.988,3.917286391788924
1995,3.99,3.9191109997546074
1996,3.992,3.920935265075767
1997,3.994,3.9227591872738077
1998,3.996,3.924582765869853
1999,3.998,3.9264060003842443
2000,4.0,3.9282288903371922
2001,4.002,3.9300514352488185
2002,4.0040000000000004,3.931873634638508
2003,4.006,3.933695488025278
2004,4.008,3.9355169949281352
2005,4.01,3.93733815486559
2006,4.0120000000000005,3.9391589673555103
2007,4.014,3.9409794319157205
2008,4.016,3.942799548063826
2009,4.018,3.9446193153166416
2010,4.0200000000000005,3.946438733190802
2011,4.022,3.9482578012028817
2012,4.024,3.9500765188687783
2013,4.026,3.951894885703942
2014,4.0280000000000005,3.953712901223814
2015,4.03,3.955530564943424
2016,4.032,3.9573478763771006
2017,4.034,3.9591648350390996
2018,4.0360000000000005,3.9609814404435215
2019,4.038,3.9627976921036874
2020,4.04,3.9646135895326657
2021,4.042,3.966429132243495
2022,4.0440000000000005,3.968244319748612
2023,4.046,3.9700591515599193
2024,4.048,3.9718736271893023
2025,4.05,3.973687746148331
2026,4.0520000000000005,3.9755015079478224
2027,4.054,3.9773149120984743
2028,4.056,3.9791279581108916
2029,4.058,3.9809406454949356
2030,4.0600000000000005,3.9827529737601295
2031,4.062,3.9845649424159753
2032,4.064,3.986376550971484
2033,4.066,3.9881877989350323
2034,4.0680000000000005,3.9899986858149585
2035,4.07,3.9918092111193846
2036,4.072,3.993619374355653
2037,4.074,3.9954291750309223
2038,4.0760000000000005,3.9972386126522994
2039,4.078,3.999047686726231
2040,4.08,4.000856396758705
2041,4.082,4.002664742255702
2042,4.0840000000000005,4.00447272272282
2043,4.086,4.0062803376649505
2044,4.088,4.0080875865868935
2045,4.09,4.009894468993327
2046,4.0920000000000005,4.0117009843881695
2047,4.094,4.01350713227505
2048,4.096,4.015312912157576
2049,4.098,4.017118323538817
2050,4.1,4.018923365921258
2051,4.102,4.020728038807355
2052,4.104,4.022532341699321
2053,4.106,4.0243362740985935
2054,4.108,4.026139835506458
2055,4.11,4.027943025424136
2056,4.112,4.029745843352174
2057,4.114,4.031548288790692
2058,4.116,4.033350361239798
2059,4.118,4.035152060199214
2060,4.12,4.03695338516796
2061,4.122,4.038754335644979
2062,4.124,4.040554911129084
2063,4.126,4.0423551111183365
2064,4.128,4.044154935110507
2065,4.13,4.045954382603358
2066,4.132,4.047753453094112
2067,4.134,4.049552146079408
2068,4.136,4.051350461055862
2069,4.138,4.053148397519854
2070,4.14,4.054945954966995
2071,4.142,4.056743132892734
2072,4.144,4.058539930792465
2073,4.146,4.060336348160927
2074,4.148,4.0621323844924175
2075,4.15,4.063928039281222
2076,4.152,4.065723312021264
2077,4.154,4.067518202205761
2078,4.156,4.06931270932784
2079,4.158,4.071106832880523
2080,4.16,4.0729005723560885
2081,4.162,4.074693927246508
2082,4.164,4.076486897043741
2083,4.166,4.078279481239258
2084,4.168,4.080071679323915
2085,4.17,4.081863490788524
2086,4.172,4.083654915123716
2087,4.174,4.085445951819353
2088,4.176,4.08723660036509
2089,4.178,4.089026860250555
2090,4.18,4.090816730964777
2091,4.182,4.092606211996281
2092,4.184,4.094395302833572
2093,4.186,4.096184002964877
2094,4.188,4.097972311877679
2095,4.19,4.099760229059333
2096,4.192,4.101547753997129
2097,4.194,4.10333488617767
2098,4.196,4.105121625087171
2099,4.198,4.106907970211838
2100,4.2,4.1086939210374895
2101,4.202,4.110479477049261
2102,4.204,4.112264637732219
2103,4.206,4.114049402571309
2104,4.208,4.115833771050739
2105,4.21,4.117617742654429
2106,4.212,4.119401316866284
2107,4.214,4.121184493169729
2108,4.216,4.122967271047576
2109,4.218,4.1247496499826095
2110,4.22,4.126531629457425
2111,4.222,4.128313208953869
2112,4.224,4.130094387953576
2113,4.226,4.131875165938157
2114,4.228,4.133655542388652
2115,4.23,4.13543551678558
2116,4.232,4.13721508860944
2117,4.234,4.1389942573404905
2118,4.236,4.1407730224582355
2119,4.238,4.142551383442042
2120,4.24,4.1443293397712235
2121,4.242,4.146106890924455
2122,4.244,4.1478840363799785
2123,4.246,4.149660775616029
2124,4.248,4.151437108110512
2125,4.25,4.153213033340634
2126,4.252,4.154988550783492
2127,4.2540000000000004,4.156763659916113
2128,4.256,4.158538360214825
2129,4.258,4.160312651155611
2130,4.26,4.16208653221444
2131,4.2620000000000005,4.163860002866889
2132,4.264,4.165633062587879
2133,4.266,4.167405710852251
2134,4.268,4.169177947134749
2135,4.2700000000000005,4.170949770909386
2136,4.272,4.172721181649887
2137,4.274,4.17449217882997
2138,4.276,4.176262761922898
2139,4.2780000000000005,4.178032930401319
2140,4.28,4.179802683737837
2141,4.282,4.181572021404913
2142,4.284,4.183340942874267
2143,4.2860000000000005,4.185109447617385
2144,4.288,4.186877535105735
2145,4.29,4.1886452048102845
2146,4.292,4.190412456201431
2147,4.2940000000000005,4.192179288749547
2148,4.296,4.193945701924823
2149,4.298,4.19571169519671
2150,4.3,4.197477268034463
2151,4.3020000000000005,4.199242419907312
2152,4.304,4.201007150283946
2153,4.306,4.202771458632531
2154,4.308,4.204535344421208
2155,4.3100000000000005,4.206298807117918
2156,4.312,4.208061846189859
2157,4.314,4.209824461104068
2158,4.316,4.211586651327546
2159,4.3180000000000005,4.213348416326726
2160,4.32,4.215109755567551
2161,4.322,4.216870668515955
2162,4.324,4.21863115463763
2163,4.3260000000000005,4.22039121339755
2164,4.328,4.222150844260538
2165,4.33,4.223910046691381
2166,4.332,4.225668820154274
2167,4.3340000000000005,4.227427164112958
2168,4.336,4.229185078031156
2169,4.338,4.230942561372344
2170,4.34,4.232699613599277
2171,4.3420000000000005,4.2344562341745835
2172,4.344,4.236212422560846
2173,4.346,4.237968178220043
2174,4.348,4.239723500613719
2175,4.3500000000000005,4.241478389203412
2176,4.352,4.243232843450385
2177,4.354,4.244986862815203
2178,4.356,4.246740446758307
2179,4.358,4.248493594740088
2180,4.36,4.250246306220333
2181,4.362,4.251998580658402
2182,4.364,4.253750417513648
2183,4.366,4.255501816245155
2184,4.368,4.257252776311306
2185,4.37,4.259003297170367
2186,4.372,4.260753378280557
2187,4.374,4.262503019099488
2188,4.376,4.264252219084351
2189,4.378,4.266000977692326
2190,4.38,4.267749294380337
2191,4.382,4.269497168604601
2192,4.384,4.271244599821222
2193,4.386,4.272991587486259
2194,4.388,4.274738131055169
2195,4.39,4.276484229982987
2196,4.392,4.278229883724744
2197,4.394,4.279975091735211
2198,4.396,4.28171985346846
2199,4.398,4.283464168378446
2200,4.4,4.285208035919081
2201,4.402,4.2869514555436945
2202,4.404,4.288694426705179
2203,4.406,4.2904369488564145
2204,4.408,4.292179021450053
2205,4.41,4.293920643938042
2206,4.412,4.295661815772191
2207,4.414,4.2974025364042845
2208,4.416,4.299142805285541
2209,4.418,4.300882621866727
2210,4.42,4.30262198559859
2211,4.422,4.304360895931674
2212,4.424,4.306099352315821
2213,4.426,4.307837354200716
2214,4.428,4.309574901036023
2215,4.43,4.311311992270882
2216,4.432,4.313048627353939
2217,4.434,4.314784805733826
2218,4.436,4.316520526858996
2219,4.438,4.318255790177206
2220,4.44,4.319990595136029
2221,4.442,4.321724941183025
2222,4.444,4.323458827765272
2223,4.446,4.32519225432932
2224,4.448,4.326925220321694
2225,4.45,4.328657725188776
2226,4.452,4.330389768376257
2227,4.454,4.332121349329618
2228,4.456,4.333852467494322
2229,4.458,4.335583122315407
2230,4.46,4.337313313237349
2231,4.462,4.339043039704577
2232,4.464,4.340772301161418
2233,4.466,4.342501097051527
2234,4.468,4.344229426818293
2235,4.47,4.3459572899051055
2236,4.472,4.347684685754989
2237,4.474,4.349411613810354
2238,4.476,4.351138073513552
2239,4.478,4.352864064306869
2240,4.48,4.354589585631948
2241,4.482,4.3563146369301124
2242,4.484,4.358039217642682
2243,4.486,4.359763327210681
2244,4.488,4.36148696507449
2245,4.49,4.363210130674398
2246,4.492,4.364932823450648
2247,4.494,4.366655042842908
2248,4.496,4.368376788290446
2249,4.498,4.3700980592325305
2250,4.5,4.371818855108203
2251,4.502,4.373539175355838
2252,4.5040000000000004,4.375259019413675
2253,4.506,4.376978386719932
2254,4.508,4.37869727671232
2255,4.51,4.38041568882808
2256,4.5120000000000005,4.382133622504439
2257,4.514,4.383851077178464
2258,4.516,4.385568052286559
2259,4.518,4.38728454726493
2260,4.5200000000000005,4.389000561549775
2261,4.522,4.39071609457688
2262,4.524,4.392431145781477
2263,4.526,4.394145714598766
2264,4.5280000000000005,4.395859800463852
2265,4.53,4.397573402811199
2266,4.532,4.3992865210749965
2267,4.534,4.400999154689431
2268,4.5360000000000005,4.402711303088383
2269,4.538,4.404422965705109
2270,4.54,4.406134141972798
2271,4.542,4.407844831324589
2272,4.5440000000000005,4.409555033193047
2273,4.546,4.411264747010371
2274,4.548,4.412973972208741
2275,4.55,4.414682708220142
2276,4.5520000000000005,4.416390954475897
2277,4.554,4.418098710407196
2278,4.556,4.41980597544521
2279,4.558,4.42151274902065
2280,4.5600000000000005,4.423219030563736
2281,4.562,4.424924819504667
2282,4.564,4.426630115273528
2283,4.566,4.428334917299752
2284,4.5680000000000005,4.4300392250125515
2285,4.57,4.4317430378411355
2286,4.572,4.433446355214371
2287,4.574,4.435149176560548
2288,4.5760000000000005,4.436851501307896
2289,4.578,4.438553328884586
2290,4.58,4.44025465871822
2291,4.582,4.441955490236051
2292,4.5840000000000005,4.44365582286533
2293,4.586,4.4453556560330965
2294,4.588,4.447054989165746
2295,4.59,4.4487538216895555
2296,4.5920000000000005,4.450452153030785
2297,4.594,4.452149982615235
2298,4.596,4.453847309868234
2299,4.598,4.4555441342150885
2300,4.6000000000000005,4.457240455080997
2301,4.602,4.4589362718905265
2302,4.604,4.460631584068018
2303,4.606,4.462326391037815
2304,4.6080000000000005,4.464020692223942
2305,4.61,4.4657144870498415
2306,4.612,4.467407774938897
2307,4.614,4.469100555314445
2308,4.616,4.4707928275992845
2309,4.618,4.47248459121585
2310,4.62,4.474175845586559
2311,4.622,4.475866590133669
2312,4.624,4.4775568242788
2313,4.626,4.479246547443425
2314,4.628,4.480935759049004
2315,4.63,4.482624458516607
2316,4.632,4.484312645266799
2317,4.634,4.486000318720101
2318,4.636,4.487687478296966
2319,4.638,4.4893741234172655
2320,4.64,4.491060253500582
2321,4.642,4.4927458679665
2322,4.644,4.49443096623437
2323,4.646,4.496115547722943
2324,4.648,4.497799611850863
2325,4.65,4.499483158036752
2326,4.652,4.501166185698795
2327,4.654,4.502848694254719
2328,4.656,4.504530683122236
2329,4.658,4.50621215171896
2330,4.66,4.507893099461906
2331,4.662,4.509573525767856
2332,4.664,4.511253430053594
2333,4.666,4.512932811735632
2334,4.668,4.514611670229909
2335,4.67,4.5162900049522845
2336,4.672,4.517967815318586
2337,4.674,4.519645100744177
2338,4.676,4.5213218606440115
2339,4.678,4.522998094433031
2340,4.68,4.524673801526059
2341,4.682,4.526348981337329
2342,4.684,4.528023633280865
2343,4.686,4.529697756770691
2344,4.688,4.53137135122055
2345,4.69,4.533044416043626
2346,4.692,4.534716950653035
2347,4.694,4.536388954461867
2348,4.696,4.538060426882736
2349,4.698,4.539731367327866
2350,4.7,4.54140177520947
2351,4.702,4.543071649939648
2352,4.704,4.544740990929912
2353,4.706,4.546409797591576
2354,4.708,4.5480780693359515
2355,4.71,4.549745805574079
2356,4.712,4.551413005716448
2357,4.714,4.553079669173479
2358,4.716,4.554745795355566
2359,4.718,4.556411383672648
2360,4.72,4.558076433534274
2361,4.722,4.559740944349972
2362,4.724,4.561404915529181
2363,4.726,4.563068346480755
2364,4.728,4.564731236613345
2365,4.73,4.566393585335603
2366,4.732,4.568055392055932
2367,4.734,4.569716656182185
2368,4.736,4.571377377122132
2369,4.738,4.573037554283529
2370,4.74,4.574697187073711
2371,4.742,4.576356274899598
2372,4.744,4.578014817168091
2373,4.746,4.579672813286017
2374,4.748,4.581330262659648
2375,4.75,4.582987164695022
2376,4.752,4.584643518798175
2377,4.7540000000000004,4.586299324374944
2378,4.756,4.587954580830604
2379,4.758,4.58960928757033
2380,4.76,4.591263443999286
2381,4.7620000000000005,4.59291704952228
2382,4.764,4.594570103543657
2383,4.766,4.596222605467739
2384,4.768,4.597874554698794
2385,4.7700000000000005,4.599525950640593
2386,4.772,4.601176792696607
2387,4.774,4.602827080270306
2388,4.776,4.604476812765026
2389,4.7780000000000005,4.606125989583538
2390,4.78,4.607774610128465
2391,4.782,4.609422673802429
2392,4.784,4.611070180007782
2393,4.7860000000000005,4.612717128146365
2394,4.788,4.61436351761996
2395,4.79,4.616009347830341
2396,4.792,4.617654618178843
2397,4.7940000000000005,4.619299328066435
2398,4.796,4.620943476894071
2399,4.798,4.622587064062634
2400,4.8,4.624230088972468
2401,4.8020000000000005,4.6258725510237095
2402,4.804,4.627514449616487
2403,4.806,4.62915578415075
2404,4.808,4.63079655402591
2405,4.8100000000000005,4.632436758641277
2406,4.812,4.634076397396153
2407,4.814,4.635715469689528
2408,4.816,4.637353974919933
2409,4.8180000000000005,4.638991912485863
2410,4.82,4.640629281785779
2411,4.822,4.642266082217706
2412,4.824,4.643902313179335
2413,4.8260000000000005,4.645537974068356
2414,4.828,4.647173064282364
2415,4.83,4.648807583218441
2416,4.832,4.650441530273467
2417,4.8340000000000005,4.652074904844331
2418,4.836,4.65370770632773
2419,4.838,4.655339934119844
2420,4.84,4.656971587616763
2421,4.8420000000000005,4.658602666214572
2422,4.844,4.6602331693090395
2423,4.846,4.661863096295504
2424,4.848,4.663492446569261
2425,4.8500000000000005,4.66512121952559
2426,4.852,4.6667494145593285
2427,4.854,4.66837703106501
2428,4.856,4.670004068437148
2429,4.8580000000000005,4.671630526070183
2430,4.86,4.673256403358059
2431,4.862,4.674881699694515
2432,4.864,4.676506414473292
2433,4.866,4.6781305470879735
2434,4.868,4.679754096931635
2435,4.87,4.681377063397244
2436,4.872,4.682999445877773
2437,4.874,4.684621243765925
2438,4.876,4.68624245645395
2439,4.878,4.687863083334061
2440,4.88,4.689483123798441
2441,4.882,4.691102577238916
2442,4.884,4.69272144304695
2443,4.886,4.694339720613995
2444,4.888,4.695957409331453
2445,4.89,4.697574508590274
2446,4.892,4.699191017781165
2447,4.894,4.700806936294822
2448,4.896,4.702422263521846
2449,4.898,4.7040369988523425
2450,4.9,4.7056511416762685
2451,4.902,4.707264691383583
2452,4.904,4.7088776473640594
2453,4.906,4.710490009007
2454,4.908,4.712101775701627
2455,4.91,4.713712946837154
2456,4.912,4.7153235218025245
2457,4.914,4.7169334999862675
2458,4.916,4.718542880776876
2459,4.918,4.72015166356282
2460,4.92,4.721759847732214
2461,4.922,4.723367432672841
2462,4.924,4.7249744177724695
2463,4.926,4.726580802418824
2464,4.928,4.728186585999203
2465,4.93,4.729791767900659
2466,4.932,4.73139634751025
2467,4.934,4.73300032421494
2468,4.936,4.7346036974012335
2469,4.938,4.736206466455476
2470,4.94,4.737808630764013
2471,4.942,4.739410189713046
2472,4.944,4.7410111426883095
2473,4.946,4.742611489075448
2474,4.948,4.744211228260108
2475,4.95,4.745810359627708
2476,4.952,4.747408882563253
2477,4.954,4.749006796451691
